"","Type","Flora","Batch"
"3253","HM20","S",63
"3254","HM20","S",63
"3255","HM20","S",63
"3256","HM20","S",63
"3257","HM20","S",63
"3258","HM20","S",63
"3259","HM20","S",63
"3260","HM20","S",63
"3261","HM20","S",63
"3262","HM20","S",63
"3263","HM20","S",63
"3264","HM20","S",63
"3265","HM20","S",63
"3266","HM20","S",63
"3267","HM20","S",63
"3268","HM20","S",63
"3269","HM20","S",63
"3270","HM20","S",63
"3271","HM20","S",63
"3272","HM20","S",63
"3273","HM20","S",64
"3274","HM20","S",64
"3275","HM20","S",64
"3276","HM20","S",64
"3278","HM20","S",64
"3279","HM20","S",64
"3280","HM20","S",64
"3282","HM20","S",64
"3283","HM20","S",64
"3284","HM20","S",64
"3285","HM20","S",64
"3286","HM20","S",64
"3287","HM20","S",64
"3288","HM20","S",64
"3289","HM20","S",64
"3290","HM20","S",64
"3291","HM20","S",64
"3292","HM20","S",64
"3293","HM20","S",64
"3295","HM20","S",65
"3296","HM20","S",65
"3297","HM20","S",65
"3298","HM20","S",65
"3299","HM20","S",65
"3300","HM20","S",65
"3301","HM20","S",65
"3302","HM20","S",65
"3303","HM20","S",65
"3304","HM20","S",65
"3305","HM20","S",65
"3307","HM20","S",65
"3308","HM20","S",65
"3309","HM20","S",65
"3310","HM20","S",65
"3311","HM20","S",65
"3313","HM20","S",65
"3314","HM20","S",65
"3315","HM20","S",65
"3316","HM20","S",65
"3317","HM20","S",65
"3318","HM20","S",65
"3319","HM20","S",65
"3320","HM20","S",65
"3321","HM20","S",65
"3322","HM20","S",65
"3323","HM20","S",65
"3324","HM20","S",65
"3325","HM20","S",65
"3326","HM20","S",66
"3327","HM20","S",66
"3328","HM20","S",66
"3329","HM20","S",66
"3330","HM20","S",66
"3331","HM20","S",66
"3332","HM20","S",66
"3333","HM20","S",66
"3334","HM20","S",66
"3335","HM20","S",66
"3336","HM20","S",66
"3337","HM20","S",66
"3338","HM20","S",66
"3339","HM20","S",66
"3340","HM20","S",66
"3341","HM20","S",66
"3342","HM20","S",66
"3343","HM20","S",66
"3344","HM20","S",66
"3345","HM20","S",66
"3346","HM20","S",66
"3347","HM20","S",66
"3348","HM20","S",66
"3349","HM20","S",66
"3351","HM20","S",67
"3352","HM20","S",67
"3353","HM20","S",67
"3354","HM20","S",67
"3355","HM20","S",67
"3356","HM20","S",67
"3357","HM20","S",67
"3358","HM20","S",67
"3359","HM20","S",67
"3360","HM20","S",67
"3361","HM20","S",67
"3362","HM20","S",67
"3363","HM20","S",67
"3364","HM20","S",67
"3366","HM20","S",67
"3367","HM20","S",67
"3368","HM20","S",67
"3369","HM20","S",67
"3370","HM20","S",67
"3371","HM20","S",67
"3372","HM20","S",67
"3373","HM20","S",67
"3374","HM20","S",67
"3375","HM20","S",67
"3376","HM20","S",67
"3377","HM20","S",67
"3378","HM20","S",67
"3379","HM20","S",67
"3380","HM20","S",67
"3381","HM20","S",68
"3382","HM20","S",68
"3383","HM20","S",68
"3384","HM20","S",68
"3385","HM20","S",68
"3386","HM20","S",68
"3387","HM20","S",68
"3388","HM20","S",68
"3389","HM20","S",68
"3390","HM20","S",68
"3391","HM20","S",68
"3392","HM20","S",68
"3393","HM20","S",68
"3394","HM20","S",68
"3395","HM20","S",68
"3396","HM20","S",68
"3397","HM20","S",68
"3398","HM20","S",68
"3399","HM20","S",68
"3400","HM20","S",68
"3401","HM20","S",68
"3402","HM20","S",68
"3403","HM20","S",68
"3404","HM20","S",69
"3409","HM20","S",69
"3410","HM20","S",69
"3411","HM20","S",69
"3412","HM20","S",69
"3413","HM20","S",69
"3414","HM20","S",69
"3417","HM20","S",69
"3418","HM20","S",69
"3419","HM20","S",69
"3420","HM20","S",69
"3421","HM20","S",69
"3422","HM20","S",69
"3423","HM20","S",69
"3442","HM20","S",70
"3443","HM20","S",70
"3444","HM20","S",70
"3445","HM20","S",70
"3446","HM20","S",70
"3447","HM20","S",70
"3448","HM20","S",70
"3449","HM20","S",70
"3451","HM20","S",70
"3452","HM20","S",70
"3453","HM20","S",70
"3454","HM20","S",70
"3455","HM20","S",70
"3456","HM20","S",70
"3457","HM20","S",70
"3458","HM20","S",70
"3459","HM20","S",70
"3460","HM20","S",70
"3461","HM20","S",70
"3462","HM20","S",70
"3463","HM20","S",70
"3464","HM20","S",70
"3465","HM20","S",71
"3466","HM20","S",71
"3467","HM20","S",71
"3468","HM20","S",71
"3469","HM20","S",71
"3470","HM20","S",71
"3471","HM20","S",71
"3472","HM20","S",71
"3473","HM20","S",71
"3476","HM20","S",71
"3477","HM20","S",71
"3478","HM20","S",71
"3479","HM20","S",71
"3480","HM20","S",71
"3481","HM20","S",71
"3482","HM20","S",71
"3483","HM20","S",71
"3484","HM20","S",71
"3485","HM20","S",71
"3486","HM20","S",71
"3487","HM20","S",71
"3488","HM20","S",71
"3489","HM20","S",71
"3490","HM20","S",72
"3491","HM20","S",72
"3492","HM20","S",72
"3493","HM20","S",72
"3494","HM20","S",72
"3495","HM20","S",72
"3496","HM20","S",72
"3497","HM20","S",72
"3498","HM20","S",72
"3499","HM20","S",72
"3500","HM20","S",72
"3501","HM20","S",72
"3502","HM20","S",72
"3503","HM20","S",72
"3504","HM20","S",72
"3505","HM20","S",72
"3506","HM20","S",72
"3507","HM20","S",72
"3508","HM20","S",72
"3509","HM20","S",72
"3510","HM20","S",72
"3511","HM20","S",72
"3512","HM20","S",72
"3513","HM20","S",72
"3514","HM20","S",72
"3515","HM20","S",72
"3516","HM20","S",72
"3518","HM20","S",72
"3519","HM20","S",72
"3520","HM20","S",72
"3521","HM20","S",72
"3522","HM20","S",72
"3523","HM20","S",72
"3524","HM20","S",73
"3525","HM20","S",73
"3526","HM20","S",73
"3527","HM20","S",73
"3528","HM20","S",73
"3529","HM20","S",73
"3530","HM20","S",73
"3531","HM20","S",73
"3532","HM20","S",73
"3533","HM20","S",73
"3534","HM20","S",73
"3535","HM20","S",73
"3536","HM20","S",73
"3537","HM20","S",73
"3538","HM20","S",73
"3539","HM20","S",73
"3540","HM20","S",73
"3541","HM20","S",73
"3542","HM20","S",73
"3543","HM20","S",73
"3544","HM20","S",73
"3546","HM20","S",73
"3547","HM20","S",73
"3548","HM20","S",73
"3549","HM20","S",73
"3550","HM20","S",73
"3551","HM20","S",73
"3552","HM20","S",73
"3553","HM20","S",73
"3554","HM20","S",74
"3555","HM20","S",74
"3556","HM20","S",74
"3557","HM20","S",74
"3559","HM20","S",74
"3560","HM20","S",74
"3561","HM20","S",74
"3562","HM20","S",74
"3563","HM20","S",74
"3564","HM20","S",74
"3565","HM20","S",74
"3566","HM20","S",74
"3567","HM20","S",74
"3568","HM20","S",74
"3569","HM20","S",74
"3570","HM20","S",74
"3571","HM20","S",74
"3572","HM20","S",74
"3573","HM20","S",74
"3574","HM20","S",74
"3575","HM20","S",74
"3576","HM20","S",74
"3577","HM20","S",74
"3578","HM20","S",74
"3579","HM20","S",74
"3580","HM20","S",74
"3581","HM20","S",74
"3582","HM20","S",74
"3583","HM20","S",75
"3584","HM20","S",75
"3585","HM20","S",75
"3586","HM20","S",75
"3587","HM20","S",75
"3588","HM20","S",75
"3589","HM20","S",75
"3590","HM20","S",75
"3591","HM20","S",75
"3592","HM20","S",75
"3593","HM20","S",75
"3594","HM20","S",75
"3595","HM20","S",75
"3596","HM20","S",75
"3597","HM20","S",75
"3598","HM20","S",75
"3599","HM20","S",75
"3600","HM20","S",75
"3601","HM20","S",75
"3602","HM20","S",75
"3603","HM20","S",75
"3604","HM20","S",75
"3605","HM20","S",75
"3606","HM20","S",75
"3607","HM20","S",75
"3608","HM20","S",76
"3609","HM20","S",76
"3610","HM20","S",76
"3611","HM20","S",76
"3612","HM20","S",76
"3613","HM20","S",76
"3614","HM20","S",76
"3615","HM20","S",76
"3616","HM20","S",76
"3617","HM20","S",76
"3618","HM20","S",76
"3619","HM20","S",76
"3620","HM20","S",76
"3621","HM20","S",76
"3622","HM20","S",76
"3623","HM20","S",76
"3624","HM20","S",76
"3625","HM20","S",76
"3626","HM20","S",76
"3627","HM20","S",76
"3628","HM20","S",76
"3629","HM20","S",76
"3630","HM20","S",76
"3631","HM20","S",76
"3632","HM20","S",76
"3633","HM20","S",76
"3634","HM20","S",76
"3635","HM20","S",76
"3636","HM20","S",76
"3637","HM20","S",76
"3638","HM20","S",76
"3639","HM20","S",76
"3640","HM20","S",76
"3641","HM20","S",76
"3642","HM20","S",76
"3644","HM20","S",77
"3645","HM20","S",77
"3646","HM20","S",77
"3647","HM20","S",77
"3648","HM20","S",77
"3649","HM20","S",77
"3650","HM20","S",77
"3651","HM20","S",77
"3652","HM20","S",77
"3653","HM20","S",77
"3654","HM20","S",77
"3656","HM20","S",77
"3657","HM20","S",77
"3658","HM20","S",77
"3659","HM20","S",77
"3660","HM20","S",77
"3661","HM20","S",77
"3662","HM20","S",77
"3663","HM20","S",77
"3665","HM20","S",77
"3666","HM20","S",77
"3667","HM20","S",77
"3668","HM20","S",77
"3669","HM20","S",78
"3670","HM20","S",78
"3671","HM20","S",78
"3672","HM20","S",78
"3673","HM20","S",78
"3674","HM20","S",78
"3675","HM20","S",78
"3676","HM20","S",78
"3677","HM20","S",78
"3678","HM20","S",78
"3679","HM20","S",78
"3680","HM20","S",78
"3681","HM20","S",78
"3682","HM20","S",78
"3683","HM20","S",78
"3684","HM20","S",78
"3685","HM20","S",78
"3686","HM20","S",78
"3687","HM20","S",78
"3688","HM20","S",78
"3689","HM20","S",78
"3690","HM20","S",78
"3692","HM20","S",78
"3693","HM20","S",78
"3694","HM20","S",78
"3695","HM20","S",78
"3696","HM20","S",78
"3697","HM20","S",78
"3698","HM20","S",78
"3699","HM20","S",79
"3700","HM20","S",79
"3701","HM20","S",79
"3702","HM20","S",79
"3703","HM20","S",79
"3704","HM20","S",79
"3705","HM20","S",79
"3706","HM20","S",79
"3707","HM20","S",79
"3708","HM20","S",79
"3709","HM20","S",79
"3710","HM20","S",79
"3711","HM20","S",79
"3712","HM20","S",79
"3713","HM20","S",79
"3714","HM20","S",79
"3715","HM20","S",79
"3716","HM20","S",79
"3717","HM20","S",79
"3738","HM20","S",80
"3739","HM20","S",80
"3740","HM20","S",80
"3741","HM20","S",80
"3742","HM20","S",80
"3743","HM20","S",80
"3744","HM20","S",80
"3745","HM20","S",80
"3747","HM20","S",80
"3749","HM20","S",80
"3750","HM20","S",80
"3751","HM20","S",80
"3754","HM20","S",80
"3755","HM20","S",80
"3756","HM20","S",80
"3757","HM20","S",80
"3758","HM20","S",80
"3759","HM20","S",80
"3760","HM20","S",80
"3761","HM20","S",80
"3762","HM20","S",80
"3763","HM20","S",80
"3764","HM20","S",81
"3765","HM20","S",81
"3766","HM20","S",81
"3767","HM20","S",81
"3768","HM20","S",81
"3769","HM20","S",81
"3770","HM20","S",81
"3771","HM20","S",81
"3772","HM20","S",81
"3773","HM20","S",81
"3774","HM20","S",81
"3775","HM20","S",81
"3776","HM20","S",81
"3777","HM20","S",81
"3778","HM20","S",81
"3779","HM20","S",81
"3781","HM20","S",81
"3782","HM20","S",81
"3783","HM20","S",81
"3784","HM20","S",82
"3785","HM20","S",82
"3786","HM20","S",82
"3787","HM20","S",82
"3788","HM20","S",82
"3789","HM20","S",82
"3790","HM20","S",82
"3791","HM20","S",82
"3792","HM20","S",82
"3793","HM20","S",82
"3794","HM20","S",82
"3795","HM20","S",82
"3796","HM20","S",82
"3797","HM20","S",82
"3798","HM20","S",82
"3799","HM20","S",82
"3800","HM20","S",82
"3801","HM20","S",82
"3802","HM20","S",82
"3803","HM20","S",82
"3804","HM20","S",82
"3805","HM20","S",82
"3806","HM20","S",82
"3807","HM20","S",82
"3808","HM20","S",82
"3809","HM20","S",82
"3810","HM20","S",82
"3811","HM20","S",82
"3812","HM20","S",82
"3813","HM20","S",83
"3814","HM20","S",83
"3815","HM20","S",83
"3816","HM20","S",83
"3817","HM20","S",83
"3818","HM20","S",83
"3819","HM20","S",83
"3820","HM20","S",83
"3821","HM20","S",83
"3822","HM20","S",83
"3823","HM20","S",83
"3824","HM20","S",83
"3825","HM20","S",83
"3826","HM20","S",83
"3827","HM20","S",83
"3828","HM20","S",83
"3829","HM20","S",83
"3830","HM20","S",83
"3831","HM20","S",83
"3832","HM20","S",83
"3833","HM20","S",83
"3834","HM20","S",83
"3835","HM20","S",83
"3836","HM20","S",83
"3837","HM20","S",83
"3838","HM20","S",83
"3839","HM20","S",83
"3840","HM20","S",83
"3841","HM20","S",83
"3842","HM20","S",84
"3844","HM20","S",84
"3845","HM20","S",84
"3846","HM20","S",84
"3847","HM20","S",84
"3848","HM20","S",84
"3849","HM20","S",84
"3850","HM20","S",84
"3851","HM20","S",84
"3852","HM20","S",84
"3853","HM20","S",84
"3854","HM20","S",84
"3855","HM20","S",84
"3856","HM20","S",84
"3857","HM20","S",84
"3858","HM20","S",84
"3859","HM20","S",84
"3860","HM20","S",84
"3861","HM20","S",85
"3862","HM20","S",85
"3863","HM20","S",85
"3868","HM20","S",85
"3872","HM20","S",85
"3873","HM20","S",85
"3874","HM20","S",85
"3877","HM20","S",85
"3878","HM20","S",85
"3879","HM20","S",86
"3880","HM20","S",86
"3881","HM20","S",86
"3882","HM20","S",86
"3883","HM20","S",86
"3884","HM20","S",86
"3885","HM20","S",86
"3886","HM20","S",86
"3887","HM20","S",86
"3888","HM20","S",86
"3889","HM20","S",86
"3890","HM20","S",86
"3891","HM20","S",86
"3892","HM20","S",86
"3893","HM20","S",86
"3894","HM20","S",86
"3895","HM20","S",86
"3896","HM20","S",86
"3897","HM20","S",86
"3898","HM20","S",86
"3899","HM20","S",86
"3900","HM20","S",86
"3901","HM20","S",86
"3902","HM20","S",86
"3903","HM20","S",86
"3904","HM20","S",86
"3905","HM20","S",87
"3906","HM20","S",87
"3907","HM20","S",87
"3908","HM20","S",87
"3909","HM20","S",87
"3910","HM20","S",87
"3911","HM20","S",87
"3912","HM20","S",87
"3913","HM20","S",87
"3914","HM20","S",87
"3915","HM20","S",87
"3916","HM20","S",87
"3918","HM20","S",87
"3919","HM20","S",87
"3920","HM20","S",87
"3921","HM20","S",87
"3922","HM20","S",87
"3923","HM20","S",87
"3924","HM20","S",87
"3925","HM20","S",87
"3926","HM20","S",87
"3927","HM20","S",87
"3928","HM20","S",87
"3929","HM20","S",87
"3930","HM20","S",87
"3931","HM20","S",87
"3933","HM20","S",87
"3934","HM20","S",87
"3935","HM20","S",87
"3936","HM20","S",87
"3937","HM20","S",87
"3938","HM20","S",87
"3939","HM20","S",88
"3940","HM20","S",88
"3941","HM20","S",88
"3942","HM20","S",88
"3943","HM20","S",88
"3944","HM20","S",88
"3945","HM20","S",88
"3946","HM20","S",88
"3947","HM20","S",88
"3948","HM20","S",88
"3949","HM20","S",88
"3950","HM20","S",88
"3951","HM20","S",88
"3952","HM20","S",88
"3953","HM20","S",88
"3954","HM20","S",88
"3955","HM20","S",88
"3956","HM20","S",88
"3957","HM20","S",88
"3958","HM20","S",88
"3959","HM20","S",88
"3960","HM20","S",88
"3961","HM20","S",88
"3962","HM20","S",88
"3964","HM20","S",88
"3965","HM20","S",88
"3966","HM20","S",88
"3967","HM20","S",88
"3968","HM20","S",88
"3969","HM20","S",88
"3970","HM20","S",88
"3971","HM20","S",88
"3972","HM20","S",88
"3973","HM20","S",88
"3974","HM20","S",88
"3975","HM20","S",88
"3976","HM20","S",88
"3977","HM20","S",89
"3978","HM20","S",89
"3979","HM20","S",89
"3980","HM20","S",89
"3981","HM20","S",89
"3982","HM20","S",89
"3983","HM20","S",89
"3984","HM20","S",89
"3985","HM20","S",89
"3986","HM20","S",89
"3987","HM20","S",89
"3988","HM20","S",89
"3989","HM20","S",89
"3990","HM20","S",89
"3991","HM20","S",89
"3992","HM20","S",89
"3993","HM20","S",89
"3994","HM20","S",89
"3995","HM20","S",89
"3996","HM20","S",89
"3997","HM20","S",89
"3998","HM20","S",89
"3999","HM20","S",89
"4000","HM20","S",89
"4001","HM20","S",89
"4024","HM20","S",90
"4025","HM20","S",90
"4026","HM20","S",90
"4027","HM20","S",90
"4028","HM20","S",90
"4029","HM20","S",90
"4030","HM20","S",90
"4031","HM20","S",90
"4032","HM20","S",90
"4033","HM20","S",90
"4034","HM20","S",90
"4035","HM20","S",90
"4036","HM20","S",90
"4037","HM20","S",90
"4038","HM20","S",90
"4039","HM20","S",90
"4040","HM20","S",90
"4041","HM20","S",90
"4042","HM20","S",90
"4043","HM20","S",90
"4044","HM20","S",90
"4045","HM20","S",90
"4046","HM20","S",90
"4047","HM20","S",90
"4048","HM20","S",90
"4049","HM20","S",91
"4050","HM20","S",91
"4051","HM20","S",91
"4052","HM20","S",91
"4053","HM20","S",91
"4054","HM20","S",91
"4055","HM20","S",91
"4056","HM20","S",91
"4057","HM20","S",91
"4058","HM20","S",91
"4059","HM20","S",91
"4060","HM20","S",91
"4061","HM20","S",91
"4062","HM20","S",91
"4063","HM20","S",91
"4064","HM20","S",91
"4065","HM20","S",91
"4066","HM20","S",91
"4067","HM20","S",91
"4068","HM20","S",91
"4069","HM20","S",91
"4070","HM20","S",91
"4071","HM20","S",91
"4072","HM20","S",91
"4073","HM20","S",91
"4074","HM20","S",92
"4075","HM20","S",92
"4076","HM20","S",92
"4077","HM20","S",92
"4078","HM20","S",92
"4079","HM20","S",92
"4080","HM20","S",92
"4081","HM20","S",92
"4082","HM20","S",92
"4083","HM20","S",92
"4084","HM20","S",92
"4085","HM20","S",92
"4086","HM20","S",92
"4087","HM20","S",92
"4088","HM20","S",92
"4089","HM20","S",92
"4090","HM20","S",92
"4092","HM20","S",92
"4093","HM20","S",92
"4094","HM20","S",92
"4095","HM20","S",92
"4096","HM20","S",92
"4097","HM20","S",92
"4098","HM20","S",93
"4099","HM20","S",93
"4100","HM20","S",93
"4101","HM20","S",93
"4102","HM20","S",93
"4103","HM20","S",93
"4104","HM20","S",93
"4105","HM20","S",93
"4106","HM20","S",93
"4107","HM20","S",93
"4108","HM20","S",93
"4109","HM20","S",93
"4110","HM20","S",93
"4111","HM20","S",93
"4112","HM20","S",93
"4113","HM20","S",93
"4114","HM20","S",93
"4115","HM20","S",93
"4116","HM20","S",93
"4117","HM20","S",93
"4118","HM20","S",93
"4119","HM20","S",93
"4120","HM20","S",93
"4121","HM20","S",93
"4122","HM20","S",93
"4123","HM20","S",93
"4124","HM20","S",93
"4125","HM20","S",93
"4126","HM20","S",94
"4127","HM20","S",94
"4128","HM20","S",94
"4129","HM20","S",94
"4130","HM20","S",94
"4131","HM20","S",94
"4132","HM20","S",94
"4133","HM20","S",94
"4134","HM20","S",94
"4135","HM20","S",94
"4136","HM20","S",94
"4137","HM20","S",94
"4138","HM20","S",94
"4139","HM20","S",94
"4140","HM20","S",94
"4141","HM20","S",94
"4142","HM20","S",94
"4143","HM20","S",94
"4144","HM20","S",94
"4145","HM20","S",94
"4146","HM20","S",94
"4147","HM20","S",94
"4148","HM20","S",94
"4149","HM20","S",94
"4150","HM20","S",94
"4151","HM20","S",94
"4152","HM20","S",94
"4154","HM20","S",95
"4155","HM20","S",95
"4156","HM20","S",95
"4157","HM20","S",95
"4158","HM20","S",95
"4159","HM20","S",95
"4160","HM20","S",95
"4161","HM20","S",95
"4162","HM20","S",95
"4163","HM20","S",95
"4164","HM20","S",95
"4165","HM20","S",95
"4166","HM20","S",95
"4167","HM20","S",95
"4168","HM20","S",95
"4169","HM20","S",95
"4170","HM20","S",95
"4171","HM20","S",95
"4172","HM20","S",95
"4173","HM20","S",95
"4174","HM20","S",95
"4175","HM20","S",95
"4176","HM20","S",95
"4177","HM20","S",95
"4178","HM20","S",95
"4179","HM20","S",95
"4180","HM20","S",95
"4181","HM20","S",95
"4182","HM20","S",96
"4183","HM20","S",96
"4184","HM20","S",96
"4185","HM20","S",96
"4186","HM20","S",96
"4187","HM20","S",96
"4188","HM20","S",96
"4189","HM20","S",96
"4190","HM20","S",96
"4191","HM20","S",96
"4192","HM20","S",96
"4193","HM20","S",96
"4194","HM20","S",96
"4195","HM20","S",96
"4196","HM20","S",96
"4197","HM20","S",96
"4198","HM20","S",96
"4199","HM20","S",96
"4200","HM20","S",96
"4201","HM20","S",96
"4202","HM20","S",96
"4203","HM20","S",96
"4204","HM20","S",96
"4205","HM20","S",96
"4206","HM20","S",96
"4207","HM20","S",96
"4208","HM20","S",96
"4209","HM20","S",96
"4210","HM20","S",96
"4211","HM20","S",96
"4212","HM20","S",96
"4213","HM20","S",96
"4214","HM20","S",96
"4215","HM20","S",97
"4216","HM20","S",97
"4218","HM20","S",97
"4219","HM20","S",97
"4220","HM20","S",97
"4221","HM20","S",97
"4222","HM20","S",97
"4223","HM20","S",97
"4224","HM20","S",97
"4225","HM20","S",97
"4226","HM20","S",97
"4227","HM20","S",97
"4228","HM20","S",97
"4229","HM20","S",97
"4230","HM20","S",97
"4231","HM20","S",97
"4232","HM20","S",97
"4233","HM20","S",97
"4234","HM20","S",97
"4235","HM20","S",97
"4236","HM20","S",97
"4237","HM20","S",97
"4238","HM20","S",97
"4239","HM20","S",97
"4240","HM20","S",97
"4241","HM20","S",98
"4242","HM20","S",98
"4243","HM20","S",98
"4244","HM20","S",98
"4245","HM20","S",98
"4246","HM20","S",98
"4247","HM20","S",98
"4248","HM20","S",98
"4249","HM20","S",98
"4250","HM20","S",98
"4251","HM20","S",98
"4252","HM20","S",98
"4253","HM20","S",98
"4254","HM20","S",98
"4255","HM20","S",98
"4256","HM20","S",98
"4257","HM20","S",98
"4258","HM20","S",98
"4259","HM20","S",98
"4260","HM20","S",98
"4261","HM20","S",98
"4262","HM20","S",98
"4263","HM20","S",98
"4264","HM20","S",98
"4265","HM20","S",98
"4266","HM20","S",98
"4267","HM20","S",98
"4268","HM20","S",98
"4269","HM20","S",98
"4271","HM20","S",99
"4272","HM20","S",99
"4273","HM20","S",99
"4274","HM20","S",99
"4275","HM20","S",99
"4276","HM20","S",99
"4277","HM20","S",99
"4278","HM20","S",99
"4279","HM20","S",99
"4280","HM20","S",99
"4281","HM20","S",99
"4282","HM20","S",99
"4283","HM20","S",99
"4284","HM20","S",99
"4285","HM20","S",99
"4286","HM20","S",99
"4287","HM20","S",99
"4288","HM20","S",99
"4289","HM20","S",99
"4290","HM20","S",99
"4291","HM20","S",99
"4292","HM20","S",99
"4293","HM20","S",99
"4294","HM20","S",99
"4295","HM20","S",99
"4296","HM20","S",99
"4297","HM20","S",99
"4298","HM20","S",99
"4299","HM20","S",99
"4153","HM20","S",100
"4217","HM20","S",100
"4310","HM20","S",100
"4410","HM20","S",100
"4510","HM20","S",100
"4610","HM20","S",100
"4710","HM20","S",100
"4810","HM20","S",100
"4910","HM20","S",100
"5010","HM20","S",100
"5110","HM20","S",100
"5210","HM20","S",100
"5310","HM20","S",100
"5410","HM20","S",100
"5510","HM20","S",100
"5610","HM20","S",100
"5710","HM20","S",100
"5810","HM20","S",100
"5910","HM20","S",100
"6010","HM20","S",100
"6110","HM20","S",100
"6210","HM20","S",100
"6310","HM20","S",100
"6410","HM20","S",100
"6510","HM20","S",100
"6610","HM20","S",100
"6710","HM20","S",100
"6810","HM20","S",100
"6910","HM20","S",100
"7010","HM20","S",100
"718","HM20","S",101
"721","HM20","S",101
"7310","HM20","S",101
"7410","HM20","S",101
"756","HM20","S",101
"7610","HM20","S",101
"7710","HM20","S",101
"7810","HM20","S",101
"791","HM20","S",101
"8010","HM20","S",101
"8110","HM20","S",101
"821","HM20","S",101
"8310","HM20","S",101
"843","HM20","S",101
"8510","HM20","S",101
"8610","HM20","S",101
"9010","HM20","S",101
"9110","HM20","S",101
"9210","HM20","S",101
"9510","HM20","S",101
"9610","HM20","S",101
"9710","HM20","S",101
"9810","HM20","S",101
"9910","HM20","S",101
"10010","HM20","S",101
"10110","HM20","S",101
"10210","HM20","S",102
"1032","HM20","S",102
"10410","HM20","S",102
"10510","HM20","S",102
"10610","HM20","S",102
"10710","HM20","S",102
"10810","HM20","S",102
"10910","HM20","S",102
"11010","HM20","S",102
"11110","HM20","S",102
"11210","HM20","S",102
"11310","HM20","S",102
"11410","HM20","S",102
"11510","HM20","S",102
"11610","HM20","S",102
"11710","HM20","S",102
"11810","HM20","S",102
"11910","HM20","S",102
"12010","HM20","S",102
"12110","HM20","S",102
"1224","HM20","S",102
"12310","HM20","S",102
"12410","HM20","S",102
"1258","HM20","S",102
"12610","HM20","S",102
"12710","HM20","S",102
"12810","HM20","S",103
"12910","HM20","S",103
"13010","HM20","S",103
"1317","HM20","S",103
"1321","HM20","S",103
"13310","HM20","S",103
"13410","HM20","S",103
"13510","HM20","S",103
"13610","HM20","S",103
"13710","HM20","S",103
"1384","HM20","S",103
"13910","HM20","S",103
"14010","HM20","S",103
"14110","HM20","S",103
"14210","HM20","S",103
"14310","HM20","S",103
"14410","HM20","S",103
"14510","HM20","S",103
"14610","HM20","S",103
"14710","HM20","S",103
"1484","HM20","S",103
"1494","HM20","S",103
"1502","HM20","S",103
"15110","HM20","S",103
"15210","HM20","S",103
"15310","HM20","S",103
"15410","HM20","S",103
"15510","HM20","S",103
"15610","HM20","S",103
"15710","HM20","S",103
"15810","HM20","S",103
"15910","HM20","S",103
"16010","HM20","S",103
"1615","HM20","S",103
"16210","HM20","S",103
"16310","HM20","S",103
"16410","HM20","S",103
"16510","HM20","S",103
"16610","HM20","S",103
"16710","HM20","S",103
"16810","HM20","S",104
"16910","HM20","S",104
"17010","HM20","S",104
"17110","HM20","S",104
"17210","HM20","S",104
"1732","HM20","S",104
"17410","HM20","S",104
"17510","HM20","S",104
"17610","HM20","S",104
"17710","HM20","S",104
"17810","HM20","S",104
"17910","HM20","S",104
"18010","HM20","S",104
"18110","HM20","S",104
"18210","HM20","S",104
"18310","HM20","S",104
"18410","HM20","S",104
"18510","HM20","S",104
"18610","HM20","S",104
"18710","HM20","S",104
"18810","HM20","S",104
"18910","HM20","S",104
"19010","HM20","S",104
"19110","HM20","S",104
"19210","HM20","S",104
"19310","HM20","S",104
"19410","HM20","S",104
"19510","HM20","S",104
"19610","HM20","S",104
"19710","HM20","S",104
"19810","HM20","S",104
"19910","HM20","S",104
"20010","HM20","S",104
"20110","HM20","S",104
"20210","HM20","S",104
"20310","HM20","S",104
"20410","HM20","S",104
"20510","HM20","S",104
"2068","HM20","S",105
"207","HM20","S",105
"2088","HM20","S",105
"20910","HM20","S",105
"21010","HM20","S",105
"21110","HM20","S",105
"2134","HM20","S",105
"21410","HM20","S",105
"2151","HM20","S",105
"21610","HM20","S",105
"21710","HM20","S",105
"21810","HM20","S",105
"21910","HM20","S",105
"2203","HM20","S",105
"22110","HM20","S",105
"22210","HM20","S",105
"22310","HM20","S",105
"22410","HM20","S",105
"2262","HM20","S",105
"2279","HM20","S",105
"2281","HM20","S",105
"22910","HM20","S",105
"23010","HM20","S",105
"23110","HM20","S",105
"23210","HM20","S",105
"23310","HM20","S",105
"23410","HM20","S",106
"23510","HM20","S",106
"23610","HM20","S",106
"23710","HM20","S",106
"23810","HM20","S",106
"23910","HM20","S",106
"24110","HM20","S",106
"24210","HM20","S",106
"24310","HM20","S",106
"24410","HM20","S",106
"24510","HM20","S",106
"24610","HM20","S",106
"24710","HM20","S",106
"2488","HM20","S",106
"2491","HM20","S",106
"25010","HM20","S",106
"25110","HM20","S",106
"25210","HM20","S",106
"25310","HM20","S",106
"25410","HM20","S",106
"25510","HM20","S",106
"25610","HM20","S",106
"2576","HM20","S",106
"25810","HM20","S",106
"25910","HM20","S",106
"26010","HM20","S",106
"2613","HM20","S",106
"262","HM20","S",106
"26310","HM20","S",106
"26410","HM20","S",106
"26510","HM20","S",106
"26610","HM20","S",107
"26710","HM20","S",107
"2683","HM20","S",107
"26910","HM20","S",107
"27010","HM20","S",107
"27110","HM20","S",107
"27210","HM20","S",107
