"","Type","Flora","Batch"
"3699","HM20","C",68
"3700","HM20","C",68
"3701","HM20","C",68
"3702","HM20","C",69
"3703","HM20","C",69
"3704","HM20","C",69
"3705","HM20","C",69
"3706","HM20","C",69
"3707","HM20","C",69
"3708","HM20","C",69
"3709","HM20","C",69
"3710","HM20","C",69
"3711","HM20","C",69
"3712","HM20","C",69
"3713","HM20","C",69
"3714","HM20","C",69
"3715","HM20","C",69
"3716","HM20","C",69
"3717","HM20","C",69
"3718","HM20","C",69
"3719","HM20","C",69
"3720","HM20","C",69
"3721","HM20","C",69
"3722","HM20","C",69
"3723","HM20","C",69
"3724","HM20","C",69
"3725","HM20","C",69
"3726","HM20","C",69
"3727","HM20","C",69
"3728","HM20","C",69
"3729","HM20","C",69
"3730","HM20","C",69
"3731","HM20","C",69
"3732","HM20","C",69
"3733","HM20","C",69
"3734","HM20","C",69
"3766","HM20","C",70
"3767","HM20","C",70
"3769","HM20","C",70
"3770","HM20","C",70
"3771","HM20","C",70
"3772","HM20","C",70
"3773","HM20","C",70
"3774","HM20","C",70
"3775","HM20","C",70
"3776","HM20","C",70
"3777","HM20","C",70
"3778","HM20","C",70
"3779","HM20","C",70
"3780","HM20","C",70
"3781","HM20","C",70
"3782","HM20","C",70
"3783","HM20","C",70
"3784","HM20","C",70
"3785","HM20","C",70
"3786","HM20","C",70
"3787","HM20","C",70
"3788","HM20","C",70
"3789","HM20","C",70
"3790","HM20","C",70
"3791","HM20","C",70
"3792","HM20","C",70
"3793","HM20","C",70
"3794","HM20","C",71
"3795","HM20","C",71
"3796","HM20","C",71
"3797","HM20","C",71
"3798","HM20","C",71
"3799","HM20","C",71
"3800","HM20","C",71
"3801","HM20","C",71
"3802","HM20","C",71
"3803","HM20","C",71
"3804","HM20","C",71
"3805","HM20","C",71
"3806","HM20","C",71
"3807","HM20","C",71
"3808","HM20","C",71
"3809","HM20","C",71
"3810","HM20","C",71
"3811","HM20","C",71
"3812","HM20","C",71
"3813","HM20","C",71
"3814","HM20","C",71
"3815","HM20","C",71
"3816","HM20","C",71
"3817","HM20","C",71
"3818","HM20","C",71
"3819","HM20","C",71
"3820","HM20","C",71
"3821","HM20","C",71
"3822","HM20","C",72
"3823","HM20","C",72
"3824","HM20","C",72
"3825","HM20","C",72
"3826","HM20","C",72
"3827","HM20","C",72
"3828","HM20","C",72
"3829","HM20","C",72
"3830","HM20","C",72
"3831","HM20","C",72
"3832","HM20","C",72
"3833","HM20","C",72
"3834","HM20","C",72
"3835","HM20","C",72
"3836","HM20","C",72
"3837","HM20","C",72
"3838","HM20","C",72
"3839","HM20","C",72
"3840","HM20","C",72
"3841","HM20","C",72
"3842","HM20","C",72
"3843","HM20","C",72
"3844","HM20","C",72
"3845","HM20","C",73
"3846","HM20","C",73
"3847","HM20","C",73
"3848","HM20","C",73
"3849","HM20","C",73
"3850","HM20","C",73
"3851","HM20","C",73
"3852","HM20","C",73
"3853","HM20","C",73
"3854","HM20","C",73
"3855","HM20","C",73
"3856","HM20","C",73
"3857","HM20","C",73
"3858","HM20","C",73
"3859","HM20","C",73
"3860","HM20","C",73
"3861","HM20","C",73
"3862","HM20","C",73
"3863","HM20","C",73
"3864","HM20","C",73
"3865","HM20","C",73
"3866","HM20","C",73
"3867","HM20","C",73
"3868","HM20","C",73
"3869","HM20","C",73
"3870","HM20","C",73
"3871","HM20","C",73
"3872","HM20","C",73
"3873","HM20","C",74
"3874","HM20","C",74
"3875","HM20","C",74
"3876","HM20","C",74
"3877","HM20","C",74
"3878","HM20","C",74
"3879","HM20","C",74
"3880","HM20","C",74
"3881","HM20","C",74
"3882","HM20","C",74
"3883","HM20","C",74
"3884","HM20","C",74
"3885","HM20","C",74
"3886","HM20","C",74
"3887","HM20","C",74
"3888","HM20","C",74
"3889","HM20","C",74
"3890","HM20","C",74
"3891","HM20","C",74
"3892","HM20","C",74
"3893","HM20","C",74
"3894","HM20","C",74
"3895","HM20","C",74
"3896","HM20","C",74
"3897","HM20","C",74
"3898","HM20","C",74
"3899","HM20","C",74
"3900","HM20","C",74
"3901","HM20","C",75
"3902","HM20","C",75
"3903","HM20","C",75
"3904","HM20","C",75
"3905","HM20","C",75
"3906","HM20","C",75
"3907","HM20","C",75
"3908","HM20","C",75
"3909","HM20","C",75
"3910","HM20","C",75
"3911","HM20","C",75
"3912","HM20","C",75
"3913","HM20","C",75
"3914","HM20","C",75
"3915","HM20","C",75
"3916","HM20","C",75
"3917","HM20","C",75
"3918","HM20","C",75
"3919","HM20","C",75
"3920","HM20","C",75
"3921","HM20","C",75
"3922","HM20","C",76
"3924","HM20","C",76
"3925","HM20","C",76
"3926","HM20","C",76
"3927","HM20","C",76
"3928","HM20","C",76
"3929","HM20","C",76
"3930","HM20","C",76
"3931","HM20","C",76
"3932","HM20","C",76
"3933","HM20","C",76
"3934","HM20","C",76
"3935","HM20","C",76
"3936","HM20","C",76
"3937","HM20","C",76
"3938","HM20","C",76
"3939","HM20","C",76
"3940","HM20","C",76
"3941","HM20","C",76
"3942","HM20","C",76
"3943","HM20","C",76
"3944","HM20","C",76
"3945","HM20","C",76
"3946","HM20","C",76
"3947","HM20","C",76
"3948","HM20","C",76
"3949","HM20","C",76
"3950","HM20","C",76
"3951","HM20","C",77
"3952","HM20","C",77
"3953","HM20","C",77
"3954","HM20","C",77
"3955","HM20","C",77
"3956","HM20","C",77
"3957","HM20","C",77
"3958","HM20","C",77
"3959","HM20","C",77
"3960","HM20","C",77
"3961","HM20","C",77
"3962","HM20","C",77
"3963","HM20","C",77
"3964","HM20","C",77
"3965","HM20","C",77
"3966","HM20","C",77
"3967","HM20","C",77
"3968","HM20","C",77
"3969","HM20","C",77
"3970","HM20","C",77
"3971","HM20","C",77
"3972","HM20","C",77
"3973","HM20","C",77
"3974","HM20","C",77
"3975","HM20","C",77
"3976","HM20","C",78
"3977","HM20","C",78
"3978","HM20","C",78
"3979","HM20","C",78
"3980","HM20","C",78
"3981","HM20","C",78
"3982","HM20","C",78
"3983","HM20","C",78
"3984","HM20","C",78
"3985","HM20","C",78
"3986","HM20","C",78
"3987","HM20","C",78
"3988","HM20","C",78
"3989","HM20","C",78
"3990","HM20","C",78
"3991","HM20","C",78
"3992","HM20","C",78
"3993","HM20","C",78
"3994","HM20","C",78
"3995","HM20","C",78
"3996","HM20","C",78
"3997","HM20","C",78
"3998","HM20","C",78
"3999","HM20","C",78
"4000","HM20","C",78
"4001","HM20","C",78
"4002","HM20","C",78
"4003","HM20","C",78
"4004","HM20","C",78
"4005","HM20","C",79
"4006","HM20","C",79
"4007","HM20","C",79
"4008","HM20","C",79
"4009","HM20","C",79
"4010","HM20","C",79
"4011","HM20","C",79
"4012","HM20","C",79
"4013","HM20","C",79
"4014","HM20","C",79
"4015","HM20","C",79
"4016","HM20","C",79
"4017","HM20","C",79
"4018","HM20","C",79
"4019","HM20","C",79
"4020","HM20","C",79
"4021","HM20","C",79
"4022","HM20","C",79
"4023","HM20","C",79
"4024","HM20","C",79
"4025","HM20","C",79
"4026","HM20","C",79
"4027","HM20","C",79
"4028","HM20","C",79
"4029","HM20","C",79
"4030","HM20","C",79
"4031","HM20","C",79
"4056","HM20","C",80
"4057","HM20","C",80
"4058","HM20","C",80
"4060","HM20","C",80
"4061","HM20","C",80
"4062","HM20","C",80
"4063","HM20","C",80
"4064","HM20","C",80
"4065","HM20","C",80
"4066","HM20","C",80
"4067","HM20","C",80
"4068","HM20","C",80
"4069","HM20","C",80
"4070","HM20","C",80
"4071","HM20","C",80
"4072","HM20","C",80
"4073","HM20","C",80
"4074","HM20","C",80
"4075","HM20","C",80
"4076","HM20","C",80
"4077","HM20","C",80
"4078","HM20","C",80
"4079","HM20","C",80
"4080","HM20","C",80
"4081","HM20","C",80
"4082","HM20","C",80
"4083","HM20","C",80
"4084","HM20","C",80
"4085","HM20","C",80
"4086","HM20","C",80
"4087","HM20","C",81
"4088","HM20","C",81
"4089","HM20","C",81
"4090","HM20","C",81
"4091","HM20","C",81
"4092","HM20","C",81
"4093","HM20","C",81
"4094","HM20","C",81
"4095","HM20","C",81
"4096","HM20","C",81
"4097","HM20","C",81
"4098","HM20","C",81
"4099","HM20","C",81
"4101","HM20","C",81
"4102","HM20","C",81
"4103","HM20","C",81
"4104","HM20","C",81
"4105","HM20","C",81
"4106","HM20","C",81
"4107","HM20","C",81
"4108","HM20","C",81
"4109","HM20","C",81
"4110","HM20","C",81
"4111","HM20","C",81
"4112","HM20","C",82
"4113","HM20","C",82
"4114","HM20","C",82
"4115","HM20","C",82
"4116","HM20","C",82
"4117","HM20","C",82
"4118","HM20","C",82
"4119","HM20","C",82
"4120","HM20","C",82
"4121","HM20","C",82
"4122","HM20","C",82
"4123","HM20","C",82
"4124","HM20","C",82
"4125","HM20","C",82
"4126","HM20","C",82
"4127","HM20","C",82
"4128","HM20","C",82
"4129","HM20","C",82
"4130","HM20","C",82
"4131","HM20","C",82
"4132","HM20","C",82
"4133","HM20","C",82
"4135","HM20","C",82
"4136","HM20","C",82
"4137","HM20","C",82
"4138","HM20","C",82
"4139","HM20","C",82
"4140","HM20","C",83
"4141","HM20","C",83
"4142","HM20","C",83
"4143","HM20","C",83
"4144","HM20","C",83
"4145","HM20","C",83
"4146","HM20","C",83
"4147","HM20","C",83
"4148","HM20","C",83
"4149","HM20","C",83
"4150","HM20","C",83
"4151","HM20","C",83
"4152","HM20","C",83
"4153","HM20","C",83
"4154","HM20","C",83
"4155","HM20","C",83
"4156","HM20","C",83
"4157","HM20","C",83
"4158","HM20","C",83
"4159","HM20","C",83
"4160","HM20","C",83
"4161","HM20","C",83
"4162","HM20","C",83
"4163","HM20","C",83
"4164","HM20","C",83
"4165","HM20","C",83
"4166","HM20","C",83
"4167","HM20","C",83
"4168","HM20","C",83
"4169","HM20","C",84
"4170","HM20","C",84
"4171","HM20","C",84
"4172","HM20","C",84
"4173","HM20","C",84
"4174","HM20","C",84
"4175","HM20","C",84
"4176","HM20","C",84
"4177","HM20","C",84
"4178","HM20","C",84
"4179","HM20","C",84
"4180","HM20","C",84
"4181","HM20","C",84
"4182","HM20","C",84
"4183","HM20","C",84
"4184","HM20","C",84
"4185","HM20","C",84
"4186","HM20","C",84
"4187","HM20","C",84
"4188","HM20","C",84
"4189","HM20","C",84
"4190","HM20","C",84
"4191","HM20","C",84
"4192","HM20","C",84
"4193","HM20","C",84
"4194","HM20","C",84
"4196","HM20","C",84
"4197","HM20","C",84
"4198","HM20","C",85
"4199","HM20","C",85
"4200","HM20","C",85
"4201","HM20","C",85
"4202","HM20","C",85
"4203","HM20","C",85
"4204","HM20","C",85
"4205","HM20","C",85
"4206","HM20","C",85
"4207","HM20","C",85
"4208","HM20","C",85
"4209","HM20","C",85
"4210","HM20","C",85
"4211","HM20","C",85
"4212","HM20","C",85
"4215","HM20","C",85
"4216","HM20","C",85
"4217","HM20","C",85
"4218","HM20","C",85
"4219","HM20","C",85
"4220","HM20","C",85
"4221","HM20","C",85
"4222","HM20","C",85
"4224","HM20","C",85
"4225","HM20","C",85
"4226","HM20","C",85
"4228","HM20","C",86
"4229","HM20","C",86
"4230","HM20","C",86
"4231","HM20","C",86
"4233","HM20","C",86
"4234","HM20","C",86
"4235","HM20","C",86
"4236","HM20","C",86
"4237","HM20","C",86
"4238","HM20","C",86
"4239","HM20","C",86
"4240","HM20","C",86
"4241","HM20","C",86
"4242","HM20","C",86
"4243","HM20","C",86
"4244","HM20","C",86
"4245","HM20","C",86
"4246","HM20","C",86
"4247","HM20","C",86
"4248","HM20","C",86
"4249","HM20","C",86
"4250","HM20","C",86
"4251","HM20","C",86
"4252","HM20","C",86
"4254","HM20","C",87
"4255","HM20","C",87
"4256","HM20","C",87
"4257","HM20","C",87
"4259","HM20","C",87
"4260","HM20","C",87
"4261","HM20","C",87
"4262","HM20","C",87
"4263","HM20","C",87
"4264","HM20","C",87
"4265","HM20","C",87
"4266","HM20","C",87
"4267","HM20","C",87
"4268","HM20","C",87
"4269","HM20","C",87
"4270","HM20","C",87
"4271","HM20","C",87
"4272","HM20","C",87
"4273","HM20","C",87
"4274","HM20","C",87
"4275","HM20","C",87
"4277","HM20","C",88
"4278","HM20","C",88
"4279","HM20","C",88
"4280","HM20","C",88
"4281","HM20","C",88
"4282","HM20","C",88
"4283","HM20","C",88
"4284","HM20","C",88
"4285","HM20","C",88
"4286","HM20","C",88
"4287","HM20","C",88
"4288","HM20","C",88
"4289","HM20","C",88
"4290","HM20","C",88
"4291","HM20","C",88
"4292","HM20","C",88
"4293","HM20","C",88
"4294","HM20","C",88
"4295","HM20","C",88
"4296","HM20","C",88
"4297","HM20","C",88
"4298","HM20","C",89
"4299","HM20","C",89
"4300","HM20","C",89
"4301","HM20","C",89
"4302","HM20","C",89
"4303","HM20","C",89
"4304","HM20","C",89
"4305","HM20","C",89
"4306","HM20","C",89
"4307","HM20","C",89
"4308","HM20","C",89
"4309","HM20","C",89
"4310","HM20","C",89
"4311","HM20","C",89
"4312","HM20","C",89
"4313","HM20","C",89
"4314","HM20","C",89
"4316","HM20","C",89
"4317","HM20","C",89
"4318","HM20","C",89
"4319","HM20","C",89
"4320","HM20","C",89
"4321","HM20","C",89
"4322","HM20","C",89
"4323","HM20","C",89
"4324","HM20","C",89
"4347","HM20","C",90
"4348","HM20","C",90
"4349","HM20","C",90
"4350","HM20","C",90
"4351","HM20","C",90
"4352","HM20","C",90
"4353","HM20","C",90
"4354","HM20","C",90
"4355","HM20","C",90
"4356","HM20","C",90
"4357","HM20","C",90
"4358","HM20","C",90
"4359","HM20","C",90
"4360","HM20","C",90
"4361","HM20","C",90
"4362","HM20","C",90
"4363","HM20","C",90
"4364","HM20","C",91
"4365","HM20","C",91
"4366","HM20","C",91
"4367","HM20","C",91
"4368","HM20","C",91
"4369","HM20","C",91
"4370","HM20","C",91
"4371","HM20","C",91
"4372","HM20","C",91
"4373","HM20","C",91
"4374","HM20","C",91
"4375","HM20","C",91
"4376","HM20","C",91
"4377","HM20","C",91
"4378","HM20","C",91
"4379","HM20","C",91
"4380","HM20","C",91
"4381","HM20","C",91
"4382","HM20","C",91
"4383","HM20","C",91
"4384","HM20","C",91
"4385","HM20","C",91
"4386","HM20","C",91
"4387","HM20","C",92
"4388","HM20","C",92
"4389","HM20","C",92
"4390","HM20","C",92
"4391","HM20","C",92
"4392","HM20","C",92
"4393","HM20","C",92
"4394","HM20","C",92
"4395","HM20","C",92
"4396","HM20","C",92
"4397","HM20","C",92
"4398","HM20","C",92
"4399","HM20","C",92
"4400","HM20","C",92
"4401","HM20","C",92
"4402","HM20","C",92
"4403","HM20","C",92
"4404","HM20","C",92
"4405","HM20","C",92
"4406","HM20","C",92
"4407","HM20","C",92
"4408","HM20","C",92
"4409","HM20","C",92
"4410","HM20","C",92
"4411","HM20","C",92
"4412","HM20","C",92
"4413","HM20","C",92
"4414","HM20","C",92
"4415","HM20","C",92
"4416","HM20","C",93
"4417","HM20","C",93
"4418","HM20","C",93
"4419","HM20","C",93
"4420","HM20","C",93
"4421","HM20","C",93
"4422","HM20","C",93
"4423","HM20","C",93
"4424","HM20","C",93
"4425","HM20","C",93
"4426","HM20","C",93
"4427","HM20","C",93
"4428","HM20","C",93
"4429","HM20","C",93
"4430","HM20","C",93
"4431","HM20","C",93
"4432","HM20","C",93
"4433","HM20","C",93
"4434","HM20","C",93
"4435","HM20","C",93
"4436","HM20","C",93
"4437","HM20","C",93
"4438","HM20","C",93
"4439","HM20","C",93
"4440","HM20","C",93
"4441","HM20","C",93
"4442","HM20","C",93
"4443","HM20","C",94
"4444","HM20","C",94
"4445","HM20","C",94
"4446","HM20","C",94
"4447","HM20","C",94
"4448","HM20","C",94
"4449","HM20","C",94
"4450","HM20","C",94
"4451","HM20","C",94
"4452","HM20","C",94
"4453","HM20","C",94
"4454","HM20","C",94
"4455","HM20","C",94
"4456","HM20","C",94
"4457","HM20","C",94
"4458","HM20","C",94
"4459","HM20","C",94
"4460","HM20","C",94
"4461","HM20","C",94
"4462","HM20","C",94
"4463","HM20","C",94
"4464","HM20","C",94
"4465","HM20","C",94
"4466","HM20","C",94
"4467","HM20","C",94
"4468","HM20","C",94
"4469","HM20","C",94
"4470","HM20","C",94
"4471","HM20","C",94
"4473","HM20","C",95
"4474","HM20","C",95
"4475","HM20","C",95
"4476","HM20","C",95
"4477","HM20","C",95
"4478","HM20","C",95
"4479","HM20","C",95
"4480","HM20","C",95
"4481","HM20","C",95
"4482","HM20","C",95
"4483","HM20","C",95
"4484","HM20","C",95
"4485","HM20","C",95
"4486","HM20","C",95
"4487","HM20","C",95
"4488","HM20","C",95
"4489","HM20","C",95
"4490","HM20","C",95
"4491","HM20","C",95
"4492","HM20","C",95
"4493","HM20","C",95
"4494","HM20","C",95
"4495","HM20","C",95
"4496","HM20","C",95
"4497","HM20","C",95
"4498","HM20","C",95
"4499","HM20","C",96
"4500","HM20","C",96
"4501","HM20","C",96
"4502","HM20","C",96
"4503","HM20","C",96
"4504","HM20","C",96
"4505","HM20","C",96
"4506","HM20","C",96
"4507","HM20","C",96
"4508","HM20","C",96
"4509","HM20","C",96
"4510","HM20","C",96
"4511","HM20","C",96
"4512","HM20","C",96
"4513","HM20","C",96
"4514","HM20","C",96
"4515","HM20","C",96
"4516","HM20","C",96
"4517","HM20","C",96
"4518","HM20","C",96
"4519","HM20","C",96
"4520","HM20","C",96
"4521","HM20","C",96
"4522","HM20","C",96
"4523","HM20","C",96
"4524","HM20","C",96
"4525","HM20","C",97
"4526","HM20","C",97
"4527","HM20","C",97
"4528","HM20","C",97
"4529","HM20","C",97
"4530","HM20","C",97
"4531","HM20","C",97
"4532","HM20","C",97
"4533","HM20","C",97
"4534","HM20","C",97
"4535","HM20","C",97
"4536","HM20","C",97
"4537","HM20","C",97
"4538","HM20","C",97
"4539","HM20","C",97
"4540","HM20","C",97
"4541","HM20","C",97
"4542","HM20","C",97
"4543","HM20","C",97
"4544","HM20","C",97
"4545","HM20","C",97
"4546","HM20","C",97
"4547","HM20","C",97
"4548","HM20","C",98
"4549","HM20","C",98
"4550","HM20","C",98
"4551","HM20","C",98
"4552","HM20","C",98
"4553","HM20","C",98
"4554","HM20","C",98
"4555","HM20","C",98
"4556","HM20","C",98
"4557","HM20","C",98
"4558","HM20","C",98
"4559","HM20","C",98
"4560","HM20","C",98
"4561","HM20","C",98
"4563","HM20","C",98
"4564","HM20","C",98
"4565","HM20","C",98
"4566","HM20","C",98
"4567","HM20","C",98
"4568","HM20","C",99
"4569","HM20","C",99
"4570","HM20","C",99
"4571","HM20","C",99
"4572","HM20","C",99
"4573","HM20","C",99
"4574","HM20","C",99
"4575","HM20","C",99
"4576","HM20","C",99
"4577","HM20","C",99
"4578","HM20","C",99
"4579","HM20","C",99
"4580","HM20","C",99
"4581","HM20","C",99
"4582","HM20","C",99
"4583","HM20","C",99
"4584","HM20","C",99
"4585","HM20","C",99
"4586","HM20","C",99
"4587","HM20","C",99
"4588","HM20","C",99
"4589","HM20","C",99
"4590","HM20","C",99
"4591","HM20","C",99
"4592","HM20","C",99
"4593","HM20","C",99
"4594","HM20","C",99
"4595","HM20","C",99
"4596","HM20","C",99
"4597","HM20","C",99
"4598","HM20","C",99
"4562","HM20","C",100
"4610","HM20","C",100
"4710","HM20","C",100
"4810","HM20","C",100
"4910","HM20","C",100
"5010","HM20","C",100
"51","HM20","C",100
"5210","HM20","C",100
"5310","HM20","C",100
"5410","HM20","C",100
"5510","HM20","C",100
"5610","HM20","C",100
"5710","HM20","C",100
"5810","HM20","C",100
"5910","HM20","C",100
"6010","HM20","C",100
"6110","HM20","C",101
"62","HM20","C",101
"6310","HM20","C",101
"6410","HM20","C",101
"6510","HM20","C",101
"6610","HM20","C",101
"6710","HM20","C",101
"6810","HM20","C",101
"6910","HM20","C",101
"7010","HM20","C",101
"7110","HM20","C",101
"7210","HM20","C",101
"7310","HM20","C",101
"7410","HM20","C",101
"7510","HM20","C",101
"7710","HM20","C",101
"7810","HM20","C",101
"7910","HM20","C",101
"8010","HM20","C",101
"8110","HM20","C",101
"8210","HM20","C",101
"8310","HM20","C",101
"84","HM20","C",101
"8510","HM20","C",101
"8610","HM20","C",101
"8710","HM20","C",102
"882","HM20","C",102
"8910","HM20","C",102
"9010","HM20","C",102
"9110","HM20","C",102
"9210","HM20","C",102
"9310","HM20","C",102
"9410","HM20","C",102
"9510","HM20","C",102
"9610","HM20","C",102
"9710","HM20","C",102
"9810","HM20","C",102
"9910","HM20","C",102
"10010","HM20","C",102
"10110","HM20","C",102
"10310","HM20","C",102
"10410","HM20","C",102
"10510","HM20","C",102
"10610","HM20","C",102
"10710","HM20","C",102
"10810","HM20","C",102
"10910","HM20","C",102
"11010","HM20","C",103
"11110","HM20","C",103
"11210","HM20","C",103
"11310","HM20","C",103
"11410","HM20","C",103
"11510","HM20","C",103
"11610","HM20","C",103
"1175","HM20","C",103
"11810","HM20","C",103
"11910","HM20","C",103
"12010","HM20","C",103
"12110","HM20","C",103
"12210","HM20","C",103
"12310","HM20","C",103
"12410","HM20","C",103
"12510","HM20","C",103
"12610","HM20","C",103
"12710","HM20","C",103
"12810","HM20","C",103
"1291","HM20","C",103
"1302","HM20","C",103
"13110","HM20","C",103
"13210","HM20","C",103
"1331","HM20","C",103
"1357","HM20","C",103
"1361","HM20","C",103
"13710","HM20","C",103
"13810","HM20","C",103
"13910","HM20","C",103
"1401","HM20","C",103
"14110","HM20","C",103
"14210","HM20","C",103
"14310","HM20","C",103
"14410","HM20","C",103
"14510","HM20","C",103
"14610","HM20","C",103
"14710","HM20","C",104
"14810","HM20","C",104
"14910","HM20","C",104
"15010","HM20","C",104
"15110","HM20","C",104
"15210","HM20","C",104
"15310","HM20","C",104
"15410","HM20","C",104
"15510","HM20","C",104
"15610","HM20","C",104
"15710","HM20","C",104
"15810","HM20","C",104
"159","HM20","C",104
"16010","HM20","C",104
"16110","HM20","C",104
"16210","HM20","C",104
"16310","HM20","C",104
"16410","HM20","C",104
"16510","HM20","C",104
"16610","HM20","C",104
"16710","HM20","C",104
"16810","HM20","C",104
"1695","HM20","C",104
"17010","HM20","C",104
"17110","HM20","C",104
"17210","HM20","C",104
"17310","HM20","C",104
"17410","HM20","C",104
"17510","HM20","C",104
"17610","HM20","C",104
"17710","HM20","C",104
"17810","HM20","C",105
"17910","HM20","C",105
"18010","HM20","C",105
"18110","HM20","C",105
"18210","HM20","C",105
"18310","HM20","C",105
"18410","HM20","C",105
"18510","HM20","C",105
"18610","HM20","C",105
"18710","HM20","C",105
"18810","HM20","C",105
"1898","HM20","C",105
"19010","HM20","C",105
"19110","HM20","C",105
"19210","HM20","C",105
"19310","HM20","C",105
"19410","HM20","C",105
"19510","HM20","C",105
"19610","HM20","C",105
"19710","HM20","C",105
"19810","HM20","C",105
"19910","HM20","C",105
"2001","HM20","C",105
"20110","HM20","C",105
"20210","HM20","C",105
"203","HM20","C",105
"20410","HM20","C",105
"20510","HM20","C",105
"20610","HM20","C",105
"20710","HM20","C",106
"20810","HM20","C",106
"20910","HM20","C",106
"21010","HM20","C",106
"21110","HM20","C",106
"21210","HM20","C",106
"21310","HM20","C",106
"21410","HM20","C",106
"21510","HM20","C",106
"21610","HM20","C",106
"21710","HM20","C",106
"21810","HM20","C",106
"21910","HM20","C",106
"22110","HM20","C",106
"2227","HM20","C",106
"2231","HM20","C",106
"22410","HM20","C",106
"2269","HM20","C",106
"2271","HM20","C",106
"22810","HM20","C",106
"22910","HM20","C",106
"23010","HM20","C",106
"23110","HM20","C",106
"23210","HM20","C",106
"23310","HM20","C",106
"2342","HM20","C",107
"2353","HM20","C",107
"23610","HM20","C",107
"23710","HM20","C",107
"23810","HM20","C",107
"2396","HM20","C",107
"24010","HM20","C",107
"24110","HM20","C",107
"24210","HM20","C",107
"24310","HM20","C",107
"24410","HM20","C",107
"24510","HM20","C",107
"24610","HM20","C",107
"24710","HM20","C",107
"24810","HM20","C",107
"24910","HM20","C",107
"25010","HM20","C",107
"25110","HM20","C",107
"25210","HM20","C",107
"25310","HM20","C",107
"2547","HM20","C",107
"25510","HM20","C",107
"25610","HM20","C",107
"257","HM20","C",107
"2581","HM20","C",107
"259","HM20","C",107
"26010","HM20","C",107
"261","HM20","C",107
"26210","HM20","C",108
"26310","HM20","C",108
"26410","HM20","C",108
"26510","HM20","C",108
"26610","HM20","C",108
"26710","HM20","C",108
"26810","HM20","C",108
"26910","HM20","C",108
"27010","HM20","C",108
"27110","HM20","C",108
"2729","HM20","C",108
"27310","HM20","C",108
"27410","HM20","C",108
"2753","HM20","C",108
"2761","HM20","C",108
"27710","HM20","C",108
"2786","HM20","C",108
"27910","HM20","C",108
"280","HM20","C",108
"28110","HM20","C",108
"28210","HM20","C",108
"28310","HM20","C",108
"28410","HM20","C",108
"28510","HM20","C",108
"28610","HM20","C",108
"28710","HM20","C",108
"28810","HM20","C",108
"28910","HM20","C",108
"2904","HM20","C",108
"29110","HM20","C",109
"2924","HM20","C",109
"2931","HM20","C",109
"29410","HM20","C",109
"29510","HM20","C",109
"29610","HM20","C",109
"2975","HM20","C",109
"29810","HM20","C",109
"29910","HM20","C",109
"30010","HM20","C",109
"30110","HM20","C",109
"30210","HM20","C",109
"30310","HM20","C",109
"3042","HM20","C",109
"30510","HM20","C",109
"3063","HM20","C",109
"30710","HM20","C",109
"30810","HM20","C",109
"3091","HM20","C",109
"31010","HM20","C",109
"31110","HM20","C",109
"31210","HM20","C",109
"3139","HM20","C",109
"3145","HM20","C",109
"3153","HM20","C",109
"3161","HM20","C",109
"3178","HM20","C",109
"34010","HM20","C",110
"34110","HM20","C",110
"34210","HM20","C",110
"34310","HM20","C",110
"34410","HM20","C",110
"34510","HM20","C",110
"34610","HM20","C",110
"34710","HM20","C",110
"34810","HM20","C",110
"34910","HM20","C",110
"35010","HM20","C",110
"35110","HM20","C",110
"35210","HM20","C",110
"35310","HM20","C",110
"35410","HM20","C",110
"35510","HM20","C",110
"3569","HM20","C",110
"3577","HM20","C",110
"35810","HM20","C",110
"3591","HM20","C",110
"36010","HM20","C",110
"36110","HM20","C",110
"3621","HM20","C",110
"36310","HM20","C",110
"36410","HM20","C",110
"36510","HM20","C",110
"36610","HM20","C",111
"36810","HM20","C",111
"36910","HM20","C",111
"37010","HM20","C",111
"37110","HM20","C",111
"37210","HM20","C",111
"37310","HM20","C",111
"37510","HM20","C",111
"376","HM20","C",111
"377","HM20","C",111
"378","HM20","C",111
"37910","HM20","C",111
"38010","HM20","C",111
"38110","HM20","C",111
"38210","HM20","C",111
"38310","HM20","C",111
"38410","HM20","C",111
"38510","HM20","C",111
"38610","HM20","C",111
"38710","HM20","C",111
"38810","HM20","C",111
"38910","HM20","C",111
"39010","HM20","C",111
"39110","HM20","C",111
"39210","HM20","C",111
"393","HM20","C",111
"39410","HM20","C",111
"39510","HM20","C",112
"39610","HM20","C",112
"39710","HM20","C",112
"39810","HM20","C",112
"39910","HM20","C",112
"40010","HM20","C",112
"40110","HM20","C",112
"40210","HM20","C",112
"40310","HM20","C",112
"404","HM20","C",112
"40510","HM20","C",112
"40610","HM20","C",112
"40710","HM20","C",112
"40810","HM20","C",112
"40910","HM20","C",112
"41010","HM20","C",112
"41110","HM20","C",112
"41210","HM20","C",112
"41410","HM20","C",112
"41510","HM20","C",112
"41610","HM20","C",112
"41710","HM20","C",113
"41810","HM20","C",113
"4195","HM20","C",113
"42010","HM20","C",113
"4214","HM20","C",113
"4223","HM20","C",113
"423","HM20","C",113
"424","HM20","C",113
"4253","HM20","C",113
"42610","HM20","C",113
"4276","HM20","C",113
"42810","HM20","C",113
"43110","HM20","C",113
"43210","HM20","C",113
"43310","HM20","C",113
"43410","HM20","C",113
"43510","HM20","C",113
"43610","HM20","C",113
